id,title,date_added,release_year,score
ns611,underworld,2021-07-01,2003,3.5
ns6110,albion: the enchanted stallion,2017-07-01,2016,3.4
ns6111,alejandro sanz: what i was is what i am,2018-08-18,2018,3.6
ns6112,alice doesn't live here anymore,2019-07-01,1974,3.6
ns6113,alien contact: outer space,2018-01-09,2017,3.6
ns6114,aliens ate my homework,2018-03-06,2018,3.6
ns6115,alive and kicking,2017-08-10,2016,3.5
ns6116,all about nina,2019-03-18,2018,3.5
ns6117,all dogs go to heaven,2020-06-01,1989,3.6
ns6118,all good ones get away,2019-07-30,2019,3.6
ns6119,all hallows' eve,2017-08-01,2016,3.5
ns612,underworld: awakening,2021-07-01,2012,3.6
ns6120,all light will end,2019-02-02,2018,3.5
ns6121,all the boys love mandy lane,2018-07-03,2006,3.6
ns6122,all the devil's men,2019-05-15,2018,3.6
ns6123,alone in berlin,2019-02-15,2016,3.5
ns6124,along came a spider,2019-10-01,2001,3.6
ns6125,alpha and omega 2: a howl-iday adventure,2019-10-01,2013,3.5
ns6126,alpha and omega: the legend of the saw tooth cave,2020-01-01,2014,3.6
ns6127,alphablocks,2020-05-25,2014,3.6
ns6128,alphago,2018-01-01,2017,3.6
ns6129,always a bridesmaid,2020-03-03,2019,3.6
ns613,underworld: rise of the lycans,2021-07-01,2009,3.6
ns6130,amar akbar & tony,2017-06-20,2015,3.6
ns6131,amar akbar anthony,2019-12-31,1977,3.6
ns6132,amar's hands,2019-04-26,2011,3.6
ns6133,america's book of secrets,2019-09-15,2014,3.6
ns6134,american anarchist,2017-06-23,2016,3.5
ns6135,american assassin,2020-01-31,2017,3.5
ns6136,american beauty,2020-01-01,1999,3.6
ns6137,american circumcision,2018-12-16,2017,3.5
ns6138,american crime,2017-05-30,2017,3.6
ns6139,american experience: ruby ridge,2017-04-19,2017,3.6
ns614,voiceless,2021-07-01,2020,3.5
ns6140,american experience: the circus,2019-05-02,2018,3.6
ns6141,american experience: the island murder,2019-05-01,2018,3.6
ns6142,american hangman,2019-07-30,2019,3.6
ns6143,american heist,2019-10-23,2014,3.5
ns6144,american history x,2019-11-01,1998,3.5
ns6145,american honey,2019-04-27,2016,3.5
ns6146,american masters: ted williams,2019-04-01,2018,3.5
ns6147,american odyssey,2016-04-05,2015,3.5
ns6148,american psycho,2019-09-01,2000,3.4
ns6149,american warfighter,2019-09-13,2019,3.5
ns615,what dreams may come,2021-07-01,1998,3.5
ns6150,amy,2018-07-26,2015,3.5
ns6151,an american in madras,2017-01-01,2013,3.5
ns6152,an american tail,2018-04-01,1986,3.6
ns6153,an american tail: fievel goes west,2018-04-01,1991,3.5
ns6154,an american tail: the mystery of the night monster,2018-04-01,1999,3.5
ns6155,an american tail: the treasures of manhattan island,2018-04-01,2000,3.6
ns6156,an hour and a half,2019-04-26,2012,3.5
ns6157,an innocent mistake,2017-01-01,2012,3.6
ns6158,an interview with god,2019-03-01,2018,3.5
ns6159,an upper egyptian,2019-06-20,2014,3.5
ns616,why do fools fall in love,2021-07-01,1998,3.5
ns6160,anarkali of aarah,2017-08-01,2017,3.5
ns6161,anchor and hope,2019-02-15,2017,3.6
ns6162,ancient aliens,2019-09-17,2018,3.5
ns6163,anesthesia,2018-12-30,2015,3.6
ns6164,angel eyes,2020-09-05,2001,3.5
ns6165,anger management,2019-11-01,2003,3.5
ns6166,angry indian goddesses,2017-03-14,2015,3.5
ns6167,anjaan: rural myths,2018-12-15,2018,3.6
ns6168,anjaan: special crimes unit,2018-05-01,2018,3.6
ns6169,ankur arora murder case,2017-10-15,2013,3.5
ns617,working title,2021-07-01,2019,3.6
ns6170,annabelle hooper and the ghosts of nantucket,2017-08-01,2016,3.6
ns6171,another forever,2017-03-21,2016,3.5
ns6172,ant-man and the wasp,2019-01-29,2018,3.4
ns6173,antar: son of shadad,2019-05-09,2017,3.5
ns6174,antariksha ke rakhwale,2019-06-18,2018,3.6
ns6175,anthony bourdain: parts unknown,,2018,3.5
ns6176,antidote,2019-04-14,2018,3.5
ns6177,anwar,2019-12-31,2007,3.5
ns6178,忍者ハットリくん,2018-12-23,2012,3.6
ns6179,apache warrior,2019-11-01,2017,3.5
ns618,young royals,2021-07-01,2021,3.5
ns6180,apex: the story of the hypercar,2016-08-01,2016,3.6
ns6181,apollo 18,2019-03-09,2011,3.5
ns6182,april and the extraordinary world,2017-10-01,2015,3.5
ns6183,"aram, aram",2017-02-15,2015,3.5
ns6184,are we done yet?,2019-08-01,2018,3.6
ns6185,arisan 2,2018-09-15,2011,3.5
ns6186,arthur,2019-04-01,2011,3.5
ns6187,arthur christmas,2020-01-01,2011,3.5
ns6188,"as above, so below",2018-09-16,2014,3.5
ns6189,as good as it gets,2020-01-01,1997,3.5
ns619,america: the motion picture,2021-06-30,2021,3.5
ns6190,assimilate,2019-10-25,2019,3.5
ns6191,asura: the city of madness,2018-02-15,2016,3.5
ns6192,at all costs,2016-12-14,2016,3.5
ns6193,at first light,2018-12-27,2018,3.5
ns6194,atm,2018-09-05,2012,3.5
ns6195,atomic puppet,2017-12-01,2016,3.6
ns6196,attacking the devil: harold evans and the last nazi war crime,2016-05-15,2014,3.5
ns6197,attitude test,2018-08-19,2016,3.5
ns6198,auschwitz: blueprints of genocide,2019-01-19,1994,3.5
ns6199,aussie gold hunters,2017-08-01,2016,3.5
ns62,naruto the movie 2: legend of the stone of gelel,2021-09-15,2005,3.5
ns620,deranged,2021-06-30,2020,3.5
ns6200,automata,2017-09-08,2014,3.5
ns6201,avengers: infinity war,2018-12-25,2018,3.5
ns6202,avicii: true stories,2018-12-28,2017,3.5
ns6203,azhar,2019-04-12,2016,3.5
ns6204,b.a. pass,2018-06-07,2013,3.6
ns6205,babam ve oğlum,2018-04-30,2005,3.5
ns6206,babel,2019-01-01,2006,3.6
ns6207,bachelor girls,2018-03-01,2016,3.5
ns6208,back and forth,2017-01-05,2016,3.5
ns6209,backcountry,2017-03-30,2014,3.5
ns621,droppin' cash: los angeles,2021-06-30,2019,3.6
ns6210,backfire,2019-04-05,2019,3.6
ns6211,backtrack,2018-12-25,2015,3.6
ns6212,bad boys,2019-10-01,1995,3.6
ns6213,bad boys ii,2019-10-01,2003,3.6
ns6214,bad education,2018-12-15,2014,3.5
ns6215,bad match,2018-03-11,2017,3.5
ns6216,bad rap,2017-08-21,2016,3.6
ns6217,badalte rishton ki dastaan,2017-04-01,2013,3.5
ns6218,badha,2018-01-01,2006,3.6
ns6219,badland,2020-03-26,2019,3.5
ns622,legend of exorcism,2021-06-30,2020,3.6
ns6220,bala loca,2017-04-01,2016,3.5
ns6221,balto,2018-04-01,1995,3.5
ns6222,balto 2: wolf quest,2018-04-01,2001,3.5
ns6223,balto 3: wings of change,2018-04-01,2004,3.5
ns6224,balu mahi,2018-03-01,2017,3.5
ns6225,bana masal anlatma,2017-03-10,2015,3.5
ns6226,band aid,2019-04-12,2017,3.5
ns6227,band of robbers,2016-04-15,2015,3.5
ns6228,bang rajan 2,2018-07-25,2010,3.5
ns6229,bangkok bachelors,2018-06-04,2016,3.6
ns623,lying and stealing,2021-06-30,2019,3.5
ns6230,bangkok hell,2018-09-14,2002,3.6
ns6231,bangkok traffic (love) story,2018-09-05,2009,3.6
ns6232,barça dreams,2018-09-01,2015,3.6
ns6233,barah aana,2019-12-31,2009,3.5
ns6234,barbecue,2017-08-15,2017,3.6
ns6235,barbie & her sisters in a pony tale,2017-10-01,2013,3.6
ns6236,barbie in a mermaid tale,2017-10-01,2010,3.5
ns6237,barbie in princess power,2017-10-01,2015,3.5
ns6238,barbie in rock 'n royals,2017-10-01,2015,3.5
ns6239,barbie star light adventure,2017-10-01,2016,3.6
ns624,mommy issues,2021-06-30,2021,3.6
ns6240,barbie: a fairy secret,2017-10-01,2010,3.5
ns6241,barbie: princess charm school,2017-10-01,2011,3.6
ns6242,barbie: spy squad,2017-10-01,2016,3.5
ns6243,barbie: the princess & the popstar,2017-10-01,2012,3.6
ns6244,barbie: video game hero,2017-10-01,2017,3.5
ns6245,barely lethal,2018-07-26,2015,3.6
ns6246,barrio universitario,2018-08-19,2013,3.6
ns6247,barsaat,2018-04-01,1995,3.5
ns6248,baseketball,2018-11-01,1998,3.5
ns6249,basic instinct,2020-10-01,1992,3.6
ns625,prime time,2021-06-30,2021,3.5
ns6250,bat pat,2017-12-31,2016,3.6
ns6251,bates motel,2018-02-20,2017,3.4
ns6252,bathtubs over broadway,2019-05-09,2018,3.6
ns6253,battle creek,2015-12-31,2015,3.5
ns6254,battlefield recovery,2016-08-01,2016,3.6
ns6255,bawarchi,2019-12-31,1972,3.5
ns6256,bazaar,2019-12-31,1982,3.5
ns6257,be here now,2017-02-28,2015,3.6
ns6258,be somebody,2019-11-20,2016,3.6
ns6259,be-be-bears,2018-08-29,2018,3.6
ns626,somos.,2021-06-30,2021,3.4
ns6260,beak & brain: genius birds from down under,2017-03-01,2013,3.5
ns6261,bean: the ultimate disaster movie,2018-08-01,1997,3.5
ns6262,beary tales,2017-03-01,2013,3.5
ns6263,beast legends,2019-02-01,2010,3.6
ns6264,beating again,2017-05-22,2015,3.5
ns6265,beauty & the beast,2016-09-19,2016,3.6
ns6266,beauty and the bitches,2019-04-23,2016,3.5
ns6267,beavis and butt-head do america,2019-11-20,1996,3.5
ns6268,bebe's kids,2019-11-20,1992,3.5
ns6269,because of soccer,2018-12-08,2008,3.5
ns627,sophie: a murder in west cork,2021-06-30,2021,3.4
ns6270,because we're heading out,2019-04-18,2016,3.5
ns6271,becoming jane,2019-01-12,2007,3.5
ns6272,bedtime stories,2019-03-05,2008,3.5
ns6273,before the flood,2018-02-01,2016,3.5
ns6274,"behind ""the cove"": the quiet japanese speak out",2017-08-25,2015,3.5
ns6275,behind the curtain: todrick hall,2018-04-05,2017,3.6
ns6276,behind the newsroom,2018-09-14,2015,3.5
ns6277,behzat ç.,2017-05-19,2010,3.5
ns6278,beiimaan love,2017-11-01,2016,3.4
ns6279,being ap,2016-08-15,2015,3.6
ns628,the daily life of the immortal king,2021-06-30,2020,3.5
ns6280,being mary jane: the series,2017-07-01,2016,3.5
ns6281,below her mouth,2017-08-01,2016,3.6
ns6282,ben 10,2018-09-30,2016,3.6
ns6283,beneath the leaves,2019-06-08,2019,3.6
ns6284,benji: off the leash,2018-03-06,2004,3.5
ns6285,benji's very own christmas story,2018-10-03,1978,3.6
ns6286,berlin kaplani,2017-03-10,2012,3.5
ns6287,"berlin, i love you",2019-06-08,2019,3.6
ns6288,best neighbors,2019-06-06,2014,3.6
ns6289,betting on zero,2017-06-01,2017,3.5
ns629,starbeam,2021-06-29,2021,3.5
ns6290,bewafaa,2019-07-21,2005,3.4
ns6291,bewildered bolbol,2019-06-20,2010,3.5
ns6292,beyblade: metal fusion,2017-12-15,2009,3.6
ns6293,beyond all boundaries,2017-04-01,2013,3.6
ns6294,beyond the clouds,2018-08-10,2018,3.5
ns6295,bh se bhade,2018-04-01,2013,3.5
ns6296,bhaage re mann,2017-04-15,2015,3.5
ns6297,bhagam bhag,2019-12-31,2006,3.5
ns6298,bheemayan,2019-05-10,2018,3.5
ns6299,bhool bhulaiyaa,2017-10-22,2007,3.5
ns63,naruto the movie 3: guardians of the crescent moon kingdom,2021-09-15,2006,3.5
ns630,a way back home,2021-06-28,2020,3.5
ns6300,bhoot,2019-12-31,2003,3.6
ns6301,bhouri,2017-12-01,2017,3.5
ns6302,big bad beetleborgs,2016-01-01,1997,3.6
ns6303,big bear,2018-02-28,2017,3.5
ns6304,big daddy,2020-10-01,1999,3.4
ns6305,"big dreams, small spaces",2019-07-26,2017,3.6
ns6306,big fat liar,2020-01-15,2002,3.5
ns6307,big kill,2019-06-18,2018,3.5
ns6308,big time,2018-04-01,2017,3.5
ns6309,bigger fatter liar,2017-04-18,2017,3.5
ns631,killing them softly,2021-06-28,2012,3.5
ns6310,biggie & tupac,2019-01-26,2002,3.5
ns6311,bill burr: let it go,2017-11-10,2010,3.5
ns6312,billy elliot,2019-02-01,2000,3.5
ns6313,billy graham: an extraordinary journey,2019-02-28,2018,3.5
ns6314,bilu rakkhosh,2018-03-15,2017,3.5
ns6315,bioscope,2018-08-15,2015,3.6
ns6316,birthmarked,2018-06-28,2018,3.6
ns6317,bitch,2018-03-11,2017,3.5
ns6318,bitcoin heist,2017-09-02,2016,3.5
ns6319,bitten,2016-05-26,2016,3.5
ns632,the seven deadly sins,2021-06-28,2021,3.6
ns6320,bitter daisies,2019-03-29,2018,3.5
ns6321,bittoo boss,2020-07-05,2012,3.6
ns6322,black & privileged: volume 1,2019-07-12,2019,3.5
ns6323,black hawk down,2019-01-01,2001,3.5
ns6324,black heart,2018-10-12,2014,3.5
ns6325,black man white skin,2016-06-01,2015,3.5
ns6326,black panther,2018-09-04,2018,3.5
ns6327,black site delta,2017-08-09,2017,3.6
ns6328,black snake moan,2019-11-20,2007,3.5
ns6329,black snow,2017-07-01,2017,3.6
ns633,wanted,2021-06-28,2019,3.4
ns6330,blackfish,2020-05-01,2013,3.5
ns6331,blackway,2017-12-15,2015,3.6
ns6332,blaze,2020-08-30,2018,3.5
ns6333,bleed for this,2020-04-11,2016,3.5
ns6334,blinky bill: the movie,2017-02-08,2015,3.5
ns6335,blockbuster,2018-01-24,2017,3.5
ns6336,blood & treasures,2018-07-14,2016,3.5
ns6337,blood father,2020-03-26,2016,3.5
ns6338,blow,2019-10-01,2001,3.6
ns6339,blue is the warmest color,2016-08-26,2013,3.5
ns634,into the wind,2021-06-26,2018,3.4
ns6340,blue jasmine,2019-03-08,2013,3.5
ns6341,blue mountain state: the rise of thadland,2016-03-01,2016,3.5
ns6342,blue planet ii,2018-12-03,2017,3.4
ns6343,blue ruin,2019-02-25,2013,3.5
ns6344,blue streak,2021-01-01,1999,3.6
ns6345,blue valentine,2018-07-05,2010,3.5
ns6346,blurred lines: inside the art world,2017-12-31,2017,3.5
ns6347,bob lazar: area 51 & flying saucers,2019-06-18,2018,3.6
ns6348,bob ross: beauty is everywhere,2016-06-01,1991,3.5
ns6349,bob's broken sleigh,2015-12-17,2015,3.6
ns635,wonder boy,2021-06-26,2019,3.6
ns6350,bobbi jene,2018-06-01,2017,3.6
ns6351,bobby,2019-12-31,1973,3.5
ns6352,bobby robson: more than a manager,2018-12-01,2018,3.6
ns6353,bobby sands: 66 days,2017-09-28,2016,3.6
ns6354,bokeh,2017-06-22,2017,3.5
ns6355,bolt,2018-07-22,2008,3.5
ns6356,bombshell: the hedy lamarr story,2018-05-31,2017,3.6
ns6357,bon bini holland,2016-09-01,2015,3.5
ns6358,bondi rescue,2019-11-01,2016,3.6
ns6359,bonnie and clyde,2021-01-01,1967,3.5
ns636,here comes the rain,2021-06-25,2010,3.5
ns6360,boom,2018-03-01,2003,3.5
ns6361,border patrol,2019-10-02,2016,3.5
ns6362,borderline,2017-12-02,2017,3.5
ns6363,born strong,2017-12-31,2017,3.6
ns6364,born to be free,2017-04-01,2016,3.5
ns6365,botched up bodies,2019-10-02,2013,3.6
ns6366,bottom of the world,2020-05-28,2017,3.5
ns6367,boy and the world,2017-10-01,2013,3.6
ns6368,boy bye,2019-04-02,2016,3.5
ns6369,brain games,2019-03-15,2016,3.6
ns637,the ice road,2021-06-25,2021,3.6
ns6370,brampton's own,2019-04-19,2018,3.6
ns6371,bratz: the movie,2020-06-29,2007,3.6
ns6372,brave miss world,2018-02-17,2013,3.5
ns6373,brave new jersey,2017-12-15,2016,3.6
ns6374,braxton family values,2020-02-15,2014,3.5
ns6375,breaking free,2017-12-15,2015,3.5
ns6376,breath,2018-12-05,2018,3.5
ns6377,brick,2018-09-01,2005,3.6
ns6378,bring it on: worldwide showdown,2017-08-29,2017,3.5
ns6379,bringing sexy back,2019-10-02,2015,3.5
ns638,ray,2021-06-25,2021,3.5
ns6380,brooklyn's finest,2018-10-01,2009,3.6
ns6381,brotherhood of blades ii: the infernal battlefield,2018-11-28,2017,3.5
ns6382,brown nation,2016-11-15,2016,3.5
ns6383,bruno and boots: go jump in the pool,2017-06-24,2016,3.6
ns6384,bruno and boots: the wizzle war,2017-07-01,2017,3.5
ns6385,bruno and boots: this can't be happening at macdonald hall,2017-06-24,2017,3.5
ns6386,buddha,2018-04-01,2013,3.5
ns6387,buffalo boys,2019-04-12,2018,3.6
ns6388,bugs,2018-02-20,2016,3.5
ns6389,bullitt county,2019-06-01,2018,3.5
ns639,sex/life,2021-06-25,2021,3.4
ns6390,"bure kaam bura natija, kyun bhai chacha haan bhatija",2018-03-31,2017,3.5
ns6391,burlesque,2019-12-16,2010,3.5
ns6392,burlesque: heart of the glitter tribe,2017-06-01,2017,3.5
ns6393,burning,2019-04-29,2018,3.5
ns6394,burnistoun,2019-10-01,2012,3.6
ns6395,bushwick,2017-11-24,2017,3.5
ns6396,butterfield 8,2019-11-01,1960,3.6
ns6397,cézanne et moi,2017-09-07,2016,3.6
ns6398,cabin fever,2019-06-06,2016,3.6
ns6399,cabins in the wild with dick strawbridge,2018-09-15,2017,3.6
ns64,naruto the movie: ninja clash in the land of snow,2021-09-15,2004,3.5
ns640,godzilla singular point,2021-06-24,2021,3.6
ns6400,cahaya dari timur beta maluku,2018-10-05,2014,3.5
ns6401,caida del cielo,2017-01-20,2016,3.6
ns6402,cain and abel,2019-03-12,2009,3.6
ns6403,cake,2019-05-15,2018,3.6
ns6404,calendar girls,2017-10-15,2015,3.5
ns6405,calico critters,2018-11-01,2018,3.5
ns6406,calico critters: a town of dreams,2018-11-01,2017,3.5
ns6407,calico critters: the treasure of calico village,2018-11-01,2017,3.6
ns6408,call me francis,2016-12-16,2016,3.5
ns6409,camelia la texana,2017-02-01,2014,3.6
ns641,jiva!,2021-06-24,2021,3.5
ns6410,camera store,2017-08-20,2016,3.5
ns6411,camp cool kids,2018-01-01,2017,3.5
ns6412,camp x,2019-02-01,2014,3.6
ns6413,camp x-ray,2017-01-14,2014,3.5
ns6414,can we get married?,2017-05-22,2012,3.5
ns6415,can't hardly wait,2021-01-01,1998,3.5
ns6416,candyman,2019-10-01,1992,3.5
ns6417,cannabis,2016-12-15,2016,3.6
ns6418,capital in the twenty-first century,2020-09-08,2019,3.5
ns6419,cappuccino,2018-07-01,2017,3.5
ns642,sisters on track,2021-06-24,2021,3.6
ns6420,cardboard gangsters,2018-09-15,2016,3.5
ns6421,care bears: welcome to care-a-lot,2019-08-02,2012,3.6
ns6422,caregiver,2019-03-05,2008,3.5
ns6423,carol,2020-10-20,2015,3.5
ns6424,carrie,2019-06-01,1976,3.5
ns6425,carriers,2019-11-20,2009,3.5
ns6426,casa de mi padre,2012-11-14,2012,3.5
ns6427,case closed,2019-01-04,2015,3.5
ns6428,casino royale,2020-08-31,2006,3.5
ns6429,casino tycoon,2018-08-01,1992,3.5
ns643,the naked director,2021-06-24,2021,3.6
ns6430,casino tycoon 2,2018-08-16,1992,3.6
ns6431,castle of stars,2018-09-07,2015,3.6
ns6432,cat on a hot tin roof,2019-11-01,1958,3.5
ns6433,catching the sun,2016-04-22,2015,3.6
ns6434,cats & dogs: the revenge of kitty galore,2019-02-01,2010,3.6
ns6435,catwalk: tales from the cat show circuit,2019-01-07,2018,3.5
ns6436,cave,2017-06-15,2016,3.5
ns6437,celluloid man,2017-04-01,2012,3.5
ns6438,center stage,2020-01-01,2000,3.6
ns6439,chaar sahibzaade,2018-11-01,2014,3.6
ns644,the seventh day,2021-06-24,2021,3.5
ns6440,chal dhar pakad,2018-03-15,2010,3.6
ns6441,chal mere bhai,2019-12-31,2000,3.5
ns6442,chalay thay saath,2018-05-15,2017,3.6
ns6443,chandani: the daughter of the elephant whisperer,2017-03-01,2010,3.6
ns6444,change in the air,2020-03-01,2018,3.5
ns6445,chaotic love poems,2019-01-05,2016,3.5
ns6446,chappaquiddick,2018-10-01,2017,3.5
ns6447,charlie and the chocolate factory,2020-01-01,2005,3.5
ns6448,charlie's angels: full throttle,2019-10-01,2003,3.6
ns6449,charlotte's web,2019-11-23,1973,3.5
ns645,good on paper,2021-06-23,2021,3.5
ns6450,chashme buddoor,2017-05-01,2013,3.6
ns6451,chasing amy,2020-01-01,1997,3.5
ns6452,chasing monsters,2017-12-15,2016,3.6
ns6453,chasing the dragon,2018-04-19,2017,3.6
ns6454,chasing trane,2017-11-13,2016,3.5
ns6455,chauthi koot,2017-02-01,2015,3.5
ns6456,cheapest weddings,2017-12-01,2016,3.4
ns6457,cheers,2017-07-01,1992,3.5
ns6458,chef & my fridge,2017-08-04,2017,3.5
ns6459,chernobyl diaries,2018-08-01,2012,3.5
ns646,murder by the coast,2021-06-23,2021,3.5
ns6460,chewin' the fat,2016-10-01,1999,3.6
ns6461,chewing gum,2017-04-04,2017,3.5
ns6462,chhota bheem aur kaala yodha,2019-05-10,2018,3.5
ns6463,chhota bheem ka romani adventure,2019-05-10,2018,3.6
ns6464,chhota bheem ka troll se takkar,2019-05-10,2018,3.5
ns6465,chhota bheem kungfu dhamaka,2019-08-15,2019,3.6
ns6466,chicken kokkachi,2018-07-01,2017,3.5
ns6467,chicken little,2016-03-16,2005,3.5
ns6468,chief daddy,2019-03-15,2018,3.5
ns6469,child's play,2019-12-31,1988,3.6
ns647,the house of flowers: the movie,2021-06-23,2021,3.5
ns6470,chill with bob ross,2016-12-01,1994,3.5
ns6471,china salesman,2018-09-24,2017,3.5
ns6472,chingo bling: they can't deport us all,2017-06-01,2017,3.6
ns6473,chittagong,2018-01-01,2012,3.6
ns6474,chitty chitty bang bang,2020-01-01,1968,3.5
ns6475,chloe,2020-01-01,2009,3.5
ns6476,chris brown: welcome to my life,2017-10-07,2017,3.5
ns6477,christian mingle,2019-06-06,2014,3.6
ns6478,christiane amanpour: sex & love around the world,2018-09-30,2018,3.5
ns6479,christmas crush,2019-11-04,2012,3.5
ns648,the parisian agency: exclusive properties,2021-06-23,2021,3.5
ns6480,christmas in the smokies,2019-03-01,2015,3.4
ns6481,christmas with the kranks,2019-01-01,2004,3.5
ns6482,christopher robin,2019-03-05,2018,3.5
ns6483,chronicle of an escape,2018-06-15,2006,3.6
ns6484,chuck chicken,2017-11-15,2017,3.6
ns6485,chupan chupai,2019-01-15,2017,3.5
ns6486,chupke chupke,2019-12-31,1975,3.6
ns6487,cirque du freak: the vampire's assistant,2018-04-16,2009,3.4
ns6488,city in the sky,2017-10-01,2016,3.5
ns6489,city of god,2020-01-01,2002,3.5
ns649,too hot to handle,2021-06-23,2021,3.5
ns6490,city of tiny lights,2017-07-21,2016,3.5
ns6491,civilizations,2018-10-01,2018,3.6
ns6492,clarence clemons: who do i think i am?,2019-11-14,2019,3.6
ns6493,clash of the titans,2019-08-01,2010,3.4
ns6494,class of '61,2018-04-01,1993,3.5
ns6495,class rank,2018-09-18,2018,3.5
ns6496,classic legends,2017-05-15,2012,3.6
ns6497,cleopatra jones,2019-11-01,1973,3.5
ns6498,click,2020-01-01,2006,3.5
ns6499,click for murder,2017-09-17,2017,3.5
ns65,nightbooks,2021-09-15,2021,3.5
ns650,broken,2021-06-22,2019,3.6
ns6500,clive davis: the soundtrack of our lives,2019-09-17,2017,3.5
ns6501,closed circuit,2017-10-16,2013,3.6
ns6502,cloud atlas,2017-08-01,2012,3.6
